Minutes jouées,Fatigue (%),Heures d’entraînement,Âge,Historique de blessures musculaires,Intensité des matchs (RPE),Position,Type de terrain,Température (°C),Humidité (%),Blessure musculaire
2076,89.26,10.1,19,0,5.5,Attaquant,Naturel,10.746790754213892,42.25057533593245,1
1910,93.37,9.0,30,0,7.3,Défenseur,Synthétique,32.444206320468865,67.85806217921109,1
1297,78.65,11.5,18,0,7.7,Défenseur,Naturel,24.21101788068922,31.819348092050777,1
2316,88.64,11.2,29,0,8.2,Milieu,Naturel,21.182842953437817,58.32151879657777,0
2436,83.91,10.9,27,0,4.5,Milieu,Naturel,11.675322728981715,67.28532662992505,0
1932,95.6,6.8,18,0,6.7,Attaquant,Naturel,17.744979168801617,71.60996787419975,0
2079,89.48,8.3,33,1,10.0,Attaquant,Naturel,29.540333079016175,33.26707615851038,1
1846,96.74,10.1,28,0,7.8,Attaquant,Naturel,24.578980406837147,57.91213878274814,1
2779,97.43,10.8,27,0,7.1,Attaquant,Synthétique,11.500381199353345,76.28850096879881,1
1519,77.39,9.0,30,0,8.4,Défenseur,Naturel,13.771425118762075,36.39881996731894,0
1719,84.65,12.5,19,1,7.3,Attaquant,Naturel,14.081846867054555,63.27658604316457,0
1109,100.0,8.1,33,0,7.1,Gardien,Naturel,21.996895988130305,48.89116141981908,1
2767,88.93,10.1,28,0,6.7,Milieu,Synthétique,24.193738024832562,40.39714712014707,1
1376,82.72,5.0,18,0,7.2,Attaquant,Mauvais,23.368322145711808,87.8327321919769,1
2372,85.88,13.0,26,0,7.4,Défenseur,Synthétique,25.771735694205127,34.09148129273113,1
2534,100.0,9.3,27,0,7.3,Milieu,Naturel,13.066921860519342,30.255817320153497,0
1354,66.95,10.6,27,0,6.2,Défenseur,Naturel,28.204842141840704,69.1746883199703,1
1537,79.0,11.4,23,0,6.8,Attaquant,Naturel,12.949238683256974,45.07788598579928,1
2364,97.73,6.0,28,1,5.9,Milieu,Synthétique,16.080513015614336,83.75938523608983,1
2529,90.41,11.2,28,0,7.1,Attaquant,Synthétique,12.244953920868722,81.45453761169983,0
1054,92.42,8.7,20,1,4.4,Milieu,Naturel,18.07024354880945,37.0808257803676,0
1331,81.95,13.4,22,0,4.4,Attaquant,Synthétique,14.375976324358891,62.968739268285844,1
1701,94.63,13.8,27,0,7.9,Milieu,Naturel,32.07010590034842,78.44451414022645,0
1359,80.41,10.4,28,1,7.1,Défenseur,Naturel,29.11426593410623,62.61911006402975,1
2412,92.57,11.6,22,1,7.7,Milieu,Mauvais,27.33061296070556,42.59816950826955,1
1464,79.93,9.3,25,1,6.9,Milieu,Naturel,18.590930816143416,52.59727031833708,0
2903,100.0,13.1,26,0,7.1,Milieu,Synthétique,20.25346607364468,58.86207833059066,1
2588,79.94,10.5,28,0,8.4,Milieu,Naturel,15.29017656382041,64.07871739725067,0
2472,95.28,12.8,26,0,6.8,Milieu,Naturel,13.261513792249326,87.04247456086797,1
2476,89.63,6.8,23,1,7.6,Défenseur,Synthétique,10.188145998781225,70.43830250845286,1
2711,77.02,9.8,29,1,7.7,Défenseur,Synthétique,29.14799165478241,85.14767084316338,1
2562,100.0,9.3,25,0,6.4,Gardien,Naturel,18.062750491842415,52.43407877311547,0
655,81.44,8.6,24,0,10.0,Attaquant,Naturel,15.808204000260062,55.341015401425274,1
2566,86.99,9.2,26,1,7.0,Milieu,Naturel,22.114249719868972,43.67220787839036,1
2143,96.61,6.5,24,0,7.2,Défenseur,Naturel,12.46694921138106,65.74309388945798,1
1292,53.9,9.2,22,0,6.2,Défenseur,Synthétique,28.320318271651903,43.60716130937142,0
1268,84.35,10.7,22,0,9.1,Défenseur,Naturel,17.830437922839895,61.11391809924389,0
1657,84.04,9.2,32,0,7.8,Milieu,Naturel,27.81601032026456,85.37295471652313,0
1266,92.1,8.8,18,0,9.0,Milieu,Naturel,14.925320878980653,75.52737135949495,0
1261,80.84,5.2,23,0,6.9,Milieu,Synthétique,14.279600570853372,41.04190831919027,0
2239,100.0,9.1,19,0,8.4,Milieu,Naturel,14.392014102165966,73.73522801647894,0
2539,100.0,8.7,22,0,4.0,Milieu,Synthétique,12.821396011545366,82.85334919767188,0
1478,69.8,12.3,25,0,7.4,Milieu,Synthétique,12.415573592558093,78.75563128765917,1
1851,72.97,12.3,29,0,7.4,Milieu,Naturel,12.699231120642134,37.71322975829642,1
1398,82.39,10.4,26,0,5.7,Attaquant,Naturel,13.75592011777941,77.37967896975655,1
2993,86.9,10.1,26,0,5.5,Milieu,Synthétique,29.311954075349707,32.43636192301213,0
2469,99.59,10.6,25,1,5.5,Attaquant,Naturel,20.949755726846973,78.47096539438895,0
1818,100.0,10.0,28,0,4.5,Attaquant,Synthétique,27.04760841332059,42.237768877577594,1
1936,83.55,7.6,26,1,7.3,Milieu,Naturel,21.90986136657983,66.36933221206453,1
2524,81.2,8.7,19,0,7.2,Milieu,Naturel,11.272256618579068,82.80403668110382,0
2407,87.15,11.8,28,0,6.7,Milieu,Naturel,21.94842427531072,65.69707066741685,1
2712,100.0,12.1,21,0,6.7,Milieu,Naturel,16.285160429918818,68.1283614583433,1
1303,88.42,11.3,18,0,6.8,Attaquant,Naturel,34.08582803491153,85.80868820577687,1
1882,97.52,13.4,26,0,6.5,Attaquant,Mauvais,19.65284612222958,60.935666680015586,0
1169,92.23,10.4,18,0,6.5,Milieu,Naturel,21.765615707774316,51.08360025629993,1
2020,100.0,11.4,28,1,6.1,Défenseur,Naturel,12.148755705141827,66.3886199988638,1
3000,98.45,14.0,20,1,9.0,Milieu,Synthétique,17.225148273348807,59.64587556554996,1
1318,89.24,8.0,25,1,5.8,Milieu,Naturel,32.274952796905936,88.79287878624893,1
2271,97.53,7.5,34,0,6.5,Défenseur,Naturel,29.107893237071966,63.638995386730116,0
1350,86.89,12.6,24,0,7.5,Milieu,Mauvais,14.314535539083547,58.843541461045064,1
1551,94.03,11.2,29,0,8.6,Milieu,Naturel,32.34155320587162,34.121125158708466,1
1052,79.06,9.4,27,0,8.1,Milieu,Synthétique,32.4765532995935,64.28295296458779,1
1826,86.19,8.8,25,1,5.3,Milieu,Naturel,12.874175649078989,48.98923104283964,1
1405,88.77,10.7,26,0,7.7,Défenseur,Naturel,32.18595424482263,53.78575728834302,0
2532,84.05,9.3,28,0,6.9,Milieu,Naturel,21.244975214528132,80.60176378241835,0
2481,97.92,10.7,23,1,4.4,Milieu,Naturel,11.198574873680794,84.10749896198942,1
1486,100.0,14.5,22,0,10.0,Attaquant,Synthétique,28.837494722042642,89.45934403893091,1
1071,82.12,11.3,25,0,5.8,Défenseur,Synthétique,15.411479318280648,34.74793148591201,0
1355,87.43,12.0,28,0,6.1,Milieu,Naturel,25.32211177917818,40.65413923044077,1
2546,92.83,9.7,20,0,7.4,Milieu,Synthétique,16.739550037395798,48.41629759231341,1
1678,69.12,11.8,23,1,8.8,Défenseur,Naturel,12.260585899359658,52.12006382989139,1
2647,100.0,12.2,27,1,8.3,Milieu,Naturel,24.365607212350177,73.23821747602864,1
2497,92.34,7.7,32,0,5.0,Milieu,Synthétique,32.30730326151951,69.54269160828838,0
2223,79.68,10.3,23,0,9.9,Attaquant,Naturel,18.11213451160881,37.8367070693763,1
2324,94.21,9.1,18,0,5.4,Milieu,Naturel,10.058708593055773,66.89900915137918,1
1604,65.35,8.9,32,0,7.8,Attaquant,Naturel,10.92220329720917,60.7592116977474,1
1840,88.8,14.0,32,0,6.8,Attaquant,Naturel,17.590120263241,77.25329932722022,1
802,77.19,11.4,23,0,8.0,Milieu,Mauvais,13.177989915017774,81.02425089545021,1
1137,83.23,10.1,33,1,10.0,Défenseur,Naturel,24.259275014163507,65.59287560583127,0
1524,81.51,12.7,28,0,5.1,Milieu,Naturel,10.218575473580426,71.01417698386271,0
2584,92.91,6.3,19,0,4.3,Gardien,Naturel,14.61357996187593,85.84335827177276,0
845,76.7,12.7,24,0,8.5,Gardien,Naturel,28.46553213019655,53.99265167041869,1
2448,92.12,8.8,24,0,6.7,Attaquant,Naturel,17.57417732100513,32.46745377885504,0
2349,89.47,7.7,24,0,7.6,Attaquant,Naturel,13.085355683412267,69.71731038270579,0
1902,98.86,6.9,20,1,5.6,Milieu,Naturel,20.92688212337087,45.84435404817263,1
2281,87.52,9.3,34,0,6.0,Défenseur,Mauvais,18.302086694105114,81.67814724265212,1
2456,67.6,12.2,28,1,4.6,Défenseur,Naturel,16.367055648802516,56.62983274671021,0
1343,92.86,8.3,18,0,4.0,Défenseur,Synthétique,24.297564045035145,89.16402305223477,1
2328,98.56,11.1,35,0,2.9,Milieu,Naturel,34.58419132641119,78.88303220765792,1
2535,97.53,10.2,21,1,6.9,Milieu,Naturel,21.92633639441124,33.6477205392417,1
2701,79.19,9.9,19,0,5.4,Attaquant,Synthétique,33.18033903329172,58.426809234769536,1
1471,77.63,13.3,28,0,4.8,Gardien,Naturel,30.370710529826592,89.18072529120184,0
2114,100.0,11.1,25,0,8.1,Gardien,Naturel,34.25395438859758,75.87330180742526,1
2009,82.2,9.7,22,1,3.3,Défenseur,Naturel,33.239153372118466,42.96187353999041,1
1723,97.6,6.6,28,0,6.3,Gardien,Synthétique,17.96782379381186,56.08705981370761,1
1981,100.0,9.3,26,0,7.7,Milieu,Synthétique,14.122706467463033,69.12254101838555,1
2735,94.36,13.0,27,0,8.1,Milieu,Naturel,30.136610081523184,32.511241794855934,0
1098,88.83,11.8,24,1,5.9,Défenseur,Synthétique,10.953150968360635,47.52468311780315,1
1860,86.37,9.5,24,0,5.3,Gardien,Naturel,33.032749805676104,85.21201158377218,1
2554,86.3,8.0,28,0,6.9,Attaquant,Naturel,30.191426624438986,35.63686150491224,0
2795,100.0,9.2,25,0,6.0,Attaquant,Naturel,20.94093441097342,85.92298246300913,1
1408,88.15,11.3,20,0,8.9,Milieu,Synthétique,14.618189391719955,48.45583813450429,1
2417,100.0,12.9,30,0,7.7,Gardien,Mauvais,23.92245270383375,84.07721350955777,1
1559,84.43,10.7,27,0,7.5,Milieu,Naturel,27.235888653674568,40.264793230766,0
2254,99.2,11.6,19,0,5.3,Milieu,Naturel,11.395350353918259,63.28358221344586,1
1363,91.36,13.5,28,0,5.3,Milieu,Naturel,29.55477260304552,66.31053269922884,1
1699,96.96,9.2,29,0,8.2,Défenseur,Mauvais,29.76913581974518,73.46553798856914,1
1723,79.14,9.5,31,1,6.3,Attaquant,Mauvais,17.547899824797458,79.00017399022263,1
1072,76.41,14.1,24,0,4.8,Milieu,Mauvais,33.49856720943119,53.96371849210034,0
2816,91.77,11.3,18,0,8.0,Attaquant,Mauvais,21.992786170891073,77.18772273149133,1
2550,75.23,13.8,25,0,9.7,Défenseur,Naturel,24.098951750930514,38.5011723259565,0
2493,78.52,11.4,26,1,8.3,Défenseur,Synthétique,23.824439804473645,68.04101337258504,1
1568,86.92,8.9,22,0,5.5,Attaquant,Naturel,33.37609687958396,53.66346978949466,1
1218,83.64,8.6,32,1,10.0,Milieu,Naturel,22.61949264420713,61.92641636699354,1
2581,100.0,9.5,26,0,5.6,Milieu,Mauvais,33.46416314437069,59.96764173349777,1
1991,96.78,12.2,25,0,6.2,Milieu,Naturel,23.930054570921218,56.304997146679476,1
2749,100.0,10.9,32,0,9.4,Milieu,Synthétique,16.436497716336028,60.05424151566537,1
1898,76.66,9.3,34,1,8.0,Attaquant,Naturel,22.331602005755585,54.26094222419992,1
2274,100.0,9.4,18,0,6.1,Défenseur,Synthétique,27.94505492980601,32.533358891117665,1
2641,99.68,7.4,28,1,6.2,Milieu,Synthétique,25.675633743211172,48.84157163946696,1
2743,100.0,9.7,22,0,8.0,Attaquant,Naturel,14.422295514856689,31.79961521581745,1
905,76.63,13.5,24,0,4.9,Gardien,Naturel,13.430105825259627,33.570919752553515,0
1013,87.14,6.5,22,0,7.1,Milieu,Naturel,12.219090297105137,67.55236143892,1
2172,77.0,13.3,20,0,3.8,Milieu,Synthétique,33.144048687832125,84.46255403671606,0
1991,78.76,9.1,29,0,7.3,Défenseur,Naturel,30.373817948286025,48.38944414787217,1
2938,91.04,11.0,18,1,7.9,Gardien,Naturel,11.604365190351167,60.52914831776421,1
2822,100.0,12.2,32,0,6.8,Attaquant,Naturel,20.8306316697702,54.50127482008068,1
3000,94.54,6.8,24,0,5.7,Milieu,Naturel,17.04107518504615,88.95577436618122,1
2814,90.4,9.1,29,0,7.5,Milieu,Synthétique,14.991873046565718,73.41253558903138,0
2079,68.56,11.7,28,1,6.5,Milieu,Synthétique,31.585356823815232,72.11067675422314,1
2444,100.0,8.5,25,0,6.2,Défenseur,Naturel,15.3872136279732,30.60989976623306,0
2344,92.19,8.2,24,1,6.5,Défenseur,Naturel,28.67348112459014,72.92897712554944,1
1622,76.96,12.6,23,1,7.7,Milieu,Naturel,21.061718932078165,85.04407228122244,1
1247,96.16,10.5,22,1,7.5,Milieu,Synthétique,14.418626671626077,68.90603738630378,1
2539,72.41,9.7,23,0,7.6,Défenseur,Naturel,22.13595390371604,76.42513908611974,0
1315,79.79,8.2,24,0,8.5,Attaquant,Naturel,29.14274814794616,61.67296208710811,1
1600,93.36,5.5,27,0,6.1,Milieu,Naturel,28.511518046103824,35.21214399655876,0
1809,84.81,9.0,27,0,6.9,Milieu,Synthétique,17.021172787387485,86.53563400607248,1
2718,100.0,11.2,26,1,2.2,Défenseur,Naturel,10.92143662837095,67.33672911098712,0
2300,78.09,12.6,24,0,8.8,Gardien,Naturel,22.788145783340703,63.96063669490556,1
2867,82.7,11.1,30,0,2.6,Défenseur,Synthétique,18.15335941666828,58.85330752247635,0
1570,87.31,11.2,23,1,6.9,Défenseur,Synthétique,20.153521597762918,41.75604111383686,1
1668,96.6,9.8,21,1,6.9,Milieu,Naturel,16.141702316389292,57.90161385140129,1
2147,82.82,7.3,28,0,9.5,Défenseur,Synthétique,15.252883748953884,36.63381239959896,1
1982,100.0,10.3,29,0,9.1,Attaquant,Synthétique,22.36210264432021,40.655119678036186,1
2328,71.5,10.3,27,0,8.0,Gardien,Naturel,34.550649590302115,86.37568514259117,1
2418,85.38,10.2,21,0,10.0,Défenseur,Naturel,15.03482133540081,39.377470687384005,1
2337,100.0,7.5,27,1,4.5,Milieu,Naturel,24.280968683320523,56.91683179578263,1
2649,81.82,10.2,26,1,5.7,Défenseur,Naturel,13.469436817984583,39.80975193138897,0
2702,100.0,6.1,18,0,7.0,Milieu,Mauvais,20.797709197082476,50.242273991037585,1
1641,84.65,11.3,18,1,8.7,Milieu,Synthétique,27.661671928147335,51.599146234375084,1
2292,79.49,5.9,20,0,5.8,Attaquant,Naturel,20.339897965673362,44.64595245641632,1
1708,70.0,10.0,29,0,5.1,Gardien,Naturel,10.86433686626402,50.17930326753786,0
1640,82.2,11.7,28,0,8.5,Défenseur,Synthétique,28.71497728458112,52.898450531252124,0
1047,76.28,11.8,22,1,8.8,Milieu,Synthétique,17.70377599138049,45.2682307099461,1
1384,80.7,12.7,18,1,9.7,Attaquant,Naturel,18.08397807837533,53.83185986709772,1
1328,88.3,9.5,24,0,6.1,Défenseur,Naturel,19.794915556050295,56.14512185008432,0
1601,97.75,9.1,24,1,8.4,Gardien,Synthétique,26.693855133141184,41.26559478770885,1
2671,92.77,12.0,22,0,6.8,Attaquant,Synthétique,32.70908610092631,39.10745171682019,1
2181,100.0,9.3,30,1,6.6,Milieu,Synthétique,28.326531418143848,70.43549630412127,1
1036,85.09,9.7,27,1,6.2,Défenseur,Synthétique,24.626314597604107,56.915955725519524,1
931,83.07,7.6,22,0,9.6,Attaquant,Synthétique,24.881169004017153,51.312867390779786,1
2521,97.42,12.0,19,1,6.9,Défenseur,Mauvais,17.82820608820495,59.24116561759526,1
1387,79.54,9.8,24,0,7.6,Attaquant,Naturel,33.945333235380204,82.08285440844077,1
1435,85.3,13.1,31,1,7.1,Attaquant,Synthétique,29.922308664210046,64.81054905564562,1
1704,84.41,6.4,21,0,8.9,Défenseur,Naturel,20.339009020965765,85.21928391177384,0
1588,92.48,9.6,25,0,2.9,Défenseur,Naturel,33.55274860882967,31.137341834030345,0
1124,85.18,10.4,23,1,7.0,Attaquant,Naturel,18.804346579866454,57.200876687395706,1
1539,86.38,13.7,30,0,5.1,Attaquant,Naturel,29.194538600773196,81.84844778173718,0
1587,83.11,12.8,30,0,6.5,Défenseur,Synthétique,12.610325766099848,49.483464092205224,0
1506,99.37,8.7,30,1,6.0,Défenseur,Synthétique,15.437548793266847,40.47259036607328,1
1010,80.39,9.4,26,1,8.4,Attaquant,Synthétique,28.573202159807785,52.65370239027665,1
1775,89.93,10.9,30,0,6.4,Défenseur,Synthétique,18.547023270264823,61.35119150349898,0
1860,75.45,11.4,29,1,5.4,Milieu,Naturel,11.771064733145927,48.81058361071932,0
2619,99.4,10.3,35,0,8.4,Milieu,Naturel,10.084157286603508,79.52360438408702,0
1641,88.22,12.5,24,0,5.8,Milieu,Naturel,29.581983908527178,30.056152873472207,1
1846,93.66,10.0,18,0,9.7,Défenseur,Naturel,17.016338298097935,49.90915307738794,1
1197,93.21,7.5,18,0,7.5,Milieu,Synthétique,33.18695693264554,31.705454001124135,1
2507,88.06,8.9,30,0,8.0,Milieu,Synthétique,30.981724804312876,78.20274931496385,1
1565,76.07,8.9,27,1,6.9,Défenseur,Synthétique,19.83649930940242,77.0142408125191,1
1662,86.17,14.0,20,1,9.7,Milieu,Naturel,33.926028135662165,58.86910141221768,1
2314,86.52,11.4,21,0,6.2,Défenseur,Mauvais,14.254459283254558,67.40209310716341,1
2211,98.51,8.3,22,0,6.3,Milieu,Naturel,14.431798324625415,66.80900178364561,0
1534,80.22,8.3,18,0,5.7,Milieu,Synthétique,18.11792325978622,85.35550572737515,1
2582,100.0,15.8,26,0,5.6,Gardien,Mauvais,33.62689131248743,46.23723504760224,1
945,81.33,8.7,20,0,10.0,Gardien,Naturel,15.88999403370242,36.52589758591273,0
2626,94.57,7.7,19,0,8.4,Milieu,Mauvais,11.616244415631268,32.67071155266022,1
904,84.74,11.4,28,1,7.0,Milieu,Naturel,23.853938651844352,39.02638049773665,1
2614,79.82,6.2,23,0,10.0,Milieu,Synthétique,10.421680083773357,36.60995179437041,1
2199,88.32,8.6,24,1,6.8,Défenseur,Synthétique,14.204089863055959,85.21862022440024,1
2642,93.67,13.9,30,0,7.1,Attaquant,Synthétique,31.707145890608714,31.71923105500035,1
2928,96.11,6.6,32,0,6.2,Gardien,Naturel,22.331435293502302,37.25654914353231,1
2974,87.61,9.6,27,1,8.2,Défenseur,Synthétique,28.04606147723444,39.37486017610097,1
2436,83.3,5.3,18,0,6.8,Milieu,Synthétique,25.768369068572422,46.15973055263572,1
2417,91.73,5.3,25,0,6.4,Attaquant,Synthétique,11.08830289476434,68.56783848798713,0
2883,96.58,10.0,18,0,4.6,Milieu,Synthétique,33.33374674146561,88.45957682889454,1
1183,99.49,9.1,30,1,6.7,Attaquant,Synthétique,20.78733904163028,57.470268598812446,1
1672,78.19,12.3,21,0,6.6,Gardien,Naturel,28.122984002442134,72.71072975816084,1
2513,92.06,8.5,27,1,6.4,Attaquant,Naturel,31.966793196156146,33.15519697256937,1
1082,75.73,11.5,20,0,8.3,Milieu,Naturel,26.154082912007134,70.6726504726845,0
1738,82.4,10.8,26,0,8.5,Attaquant,Naturel,28.40123263305654,60.25381671201495,1
2669,68.47,9.5,29,0,10.0,Attaquant,Mauvais,26.889536606925557,34.239520162716026,1
2792,84.15,9.4,23,0,9.9,Défenseur,Naturel,16.13762868587826,43.25039565053194,0
1821,89.82,10.1,30,0,9.0,Défenseur,Naturel,29.399817937322446,49.12247044043286,1
2237,77.56,9.7,33,1,5.8,Milieu,Naturel,25.762916079303544,35.15187309788704,0
1093,81.14,10.1,18,0,6.1,Milieu,Naturel,32.3498180503331,43.52183020003194,1
2675,96.83,8.1,29,0,9.0,Milieu,Naturel,31.52922059908677,75.2476925787584,0
2645,98.19,6.9,27,0,7.1,Défenseur,Naturel,34.922520904711504,46.6844423616377,0
1988,84.79,9.8,34,0,6.6,Défenseur,Naturel,18.126808245736186,85.75618380097781,1
2359,70.29,9.7,23,0,6.2,Défenseur,Synthétique,26.52539288859158,30.857328532585534,1
1263,72.17,10.6,27,1,8.8,Milieu,Mauvais,15.514885897628368,78.75658866906781,1
2327,100.0,13.9,20,0,7.9,Attaquant,Naturel,29.35669605246993,73.8231768402728,0
2037,95.76,13.2,25,1,8.1,Attaquant,Synthétique,26.89565861660441,75.44263766425914,1
1988,92.59,11.6,26,0,6.7,Défenseur,Naturel,26.61600419467227,30.040973588537337,1
2505,95.42,9.1,27,0,6.4,Gardien,Mauvais,18.978363115445468,88.42228129949243,1
1627,86.7,9.3,26,1,4.7,Défenseur,Synthétique,27.827243586858238,80.7747460464067,1
1325,71.29,11.1,21,0,8.5,Attaquant,Synthétique,28.805826683524835,71.51143096577778,1
2673,84.01,12.0,24,0,9.3,Défenseur,Naturel,23.533537085456267,86.54862470124507,0
1620,89.41,6.4,18,0,7.9,Gardien,Synthétique,10.635562563581285,36.841490758613226,1
2016,81.72,11.0,20,0,7.6,Gardien,Mauvais,21.71345326433339,55.54340702029245,1
2396,79.41,8.7,35,0,7.5,Attaquant,Naturel,28.679475494688973,70.31744072645614,1
2344,94.1,8.8,27,0,5.2,Milieu,Synthétique,17.54015299062912,82.93172563535467,1
3000,90.48,7.6,26,0,10.0,Milieu,Naturel,21.080311218706687,76.26310101413512,1
2164,84.07,10.8,23,0,5.8,Milieu,Naturel,16.766872585518236,40.55760319368285,1
2871,98.57,10.3,22,1,6.1,Milieu,Mauvais,29.198262958961013,65.12959939707227,1
2600,79.75,9.6,28,1,4.2,Milieu,Naturel,24.8198112389654,36.42799572764412,1
2814,95.14,11.5,19,1,6.4,Milieu,Naturel,29.47626887641753,50.220680697230776,1
1365,64.22,11.1,28,1,6.5,Attaquant,Naturel,29.432735271396982,52.2598356417862,1
1624,100.0,15.0,20,0,7.6,Défenseur,Naturel,26.197418303734672,89.24671687681618,0
2259,81.29,7.9,18,1,5.8,Milieu,Naturel,18.34081128894551,42.84800471062222,0
2790,100.0,13.0,25,1,7.4,Défenseur,Synthétique,20.59522488443146,35.64194679761233,1
1393,94.59,8.1,24,0,6.9,Défenseur,Naturel,12.990754725995862,44.06495167571555,1
2540,94.51,10.4,18,0,6.0,Milieu,Mauvais,32.84526288601868,34.75207376592148,1
1053,79.75,13.8,30,1,6.1,Milieu,Synthétique,13.865097638488614,34.6885685939006,1
2502,89.38,9.0,21,0,8.8,Gardien,Mauvais,11.354695186967822,66.21295317298993,1
1829,76.2,9.6,20,1,7.2,Milieu,Naturel,30.80558428212793,59.14657057353452,0
2422,78.33,9.4,22,1,7.8,Défenseur,Synthétique,20.709086602151977,89.84980420990848,1
1993,98.8,9.0,31,0,5.8,Défenseur,Synthétique,29.76069682164344,35.47867076662409,1
1599,82.44,8.8,18,0,6.9,Milieu,Naturel,32.3757484772945,39.676543925264966,0
2606,91.64,11.0,35,0,6.3,Gardien,Synthétique,26.030617930868363,47.036259442397466,1
1608,97.94,6.7,27,1,10.0,Défenseur,Naturel,18.363249960655327,84.52018615604518,1
1927,98.04,8.8,27,1,7.6,Défenseur,Mauvais,16.579466142646186,60.44761834379826,1
1667,96.36,11.4,20,0,6.9,Milieu,Naturel,16.67916833072573,65.0097754604439,0
2468,99.06,10.4,27,0,4.4,Défenseur,Synthétique,28.621199285767133,61.01192099400964,1
1415,100.0,6.2,25,1,8.9,Attaquant,Naturel,15.020619153331824,78.41343561602366,1
1664,97.58,7.5,23,1,6.0,Milieu,Synthétique,19.012195027318988,36.989715049299406,1
2444,100.0,11.0,18,1,4.5,Défenseur,Naturel,32.73628886199858,46.730747240366156,1
2194,85.64,11.8,27,0,6.9,Milieu,Naturel,12.642510170498394,79.3541165452627,0
1324,76.25,9.9,21,0,7.1,Défenseur,Synthétique,19.390974511704577,81.45934950718075,1
1095,66.16,9.7,29,0,6.0,Milieu,Naturel,18.63221694284259,42.13500345508287,0
2526,100.0,11.1,23,0,5.5,Milieu,Synthétique,26.424873545405955,63.067621536206474,0
2202,74.68,8.9,24,0,8.7,Milieu,Synthétique,18.466656389382834,52.18338674369157,0
2327,76.06,6.7,24,0,7.8,Défenseur,Naturel,26.871241166843973,37.533935931643256,1
2277,87.83,8.7,24,0,7.6,Attaquant,Naturel,13.342437324025582,54.43684117826011,0
1619,94.86,10.5,30,0,7.8,Milieu,Naturel,27.534715870656445,72.41411261818001,1
2353,84.65,11.1,24,0,7.5,Milieu,Naturel,10.386450017145314,59.11236041920583,1
1771,80.08,10.1,18,0,7.4,Milieu,Naturel,10.552898809369474,52.54835222813834,1
1419,99.05,9.8,24,0,5.3,Gardien,Mauvais,10.575815358946807,59.61761961709316,1
2930,80.24,11.0,20,0,7.4,Attaquant,Synthétique,22.434904964398896,47.1869714822906,1
1261,83.76,11.2,18,1,5.6,Défenseur,Naturel,24.296082544316963,48.012268409062884,0
2664,96.36,10.4,24,1,8.5,Défenseur,Synthétique,34.75405779650487,39.52680287242198,1
2586,100.0,13.8,30,0,10.0,Milieu,Synthétique,25.853712670641645,54.913008495467764,1
1464,80.96,8.6,18,1,7.8,Défenseur,Naturel,18.495013808997722,57.865988216482975,1
